Total_Loss_Values,Log_Loss_Values
31.871850967407227,3.4617230892181396
31.728084564208984,3.457202196121216
31.586776733398438,3.4527385234832764
31.447708129882812,3.4483261108398438
31.31087303161621,3.443965435028076
31.17665672302246,3.439669609069824
31.044818878173828,3.435431957244873
30.915130615234375,3.431245803833008
30.787872314453125,3.4271209239959717
30.662504196166992,3.4230406284332275
30.540252685546875,3.4190456867218018
30.42022705078125,3.4151077270507812
30.30194664001465,3.4112119674682617
30.18626594543457,3.4073870182037354
30.073272705078125,3.403636932373047
29.961763381958008,3.3999221324920654
29.853118896484375,3.396289348602295
29.746355056762695,3.3927066326141357
29.642183303833008,3.3891985416412354
29.54004669189453,3.385746955871582
29.440444946289062,3.3823695182800293
29.34212303161621,3.379024028778076
29.246599197387695,3.375763416290283
29.15285873413086,3.3725528717041016
29.061351776123047,3.3694090843200684
28.971864700317383,3.3663251399993896
28.884458541870117,3.3633036613464355
28.79867172241211,3.3603291511535645
28.715137481689453,3.35742449760437
28.633554458618164,3.354579210281372
28.553428649902344,3.3517770767211914
28.475847244262695,3.3490562438964844
28.39967918395996,3.3463778495788574
28.325305938720703,3.3437557220458984
28.25263214111328,3.3411865234375
28.18154525756836,3.338667392730713
28.112754821777344,3.3362233638763428
28.045495986938477,3.3338279724121094
27.97976303100586,3.331481456756592
27.915142059326172,3.329169273376465
27.852294921875,3.3269152641296387
27.791332244873047,3.3247241973876953
27.731441497802734,3.3225667476654053
27.673166275024414,3.320463180541992
27.616641998291016,3.318418502807617
27.561269760131836,3.3164114952087402
27.507488250732422,3.3144583702087402
27.45484161376953,3.31254243850708
27.403671264648438,3.3106770515441895
27.353595733642578,3.3088479042053223
27.305252075195312,3.3070790767669678
27.257648468017578,3.3053340911865234
27.21108055114746,3.303624153137207
27.166105270385742,3.3019700050354004
27.12185287475586,3.300339698791504
27.079084396362305,3.2987616062164307
27.037107467651367,3.297210216522217
26.996501922607422,3.2957072257995605
26.957340240478516,3.2942557334899902
26.91857147216797,3.292816400527954
26.88102912902832,3.2914206981658936
26.844505310058594,3.2900612354278564
26.809040069580078,3.2887392044067383
26.77420425415039,3.2874388694763184
26.740318298339844,3.286172389984131
26.707347869873047,3.2849388122558594
26.67530059814453,3.283738136291504
26.64429473876953,3.2825751304626465
26.613862991333008,3.2814321517944336
26.584306716918945,3.2803211212158203
26.555727005004883,3.279245376586914
26.528060913085938,3.278203010559082
26.5001163482666,3.277149200439453
26.47380828857422,3.276155948638916
26.448068618774414,3.2751832008361816
26.423080444335938,3.274237871170044
26.398414611816406,3.273303985595703
26.374116897583008,3.272383213043213
26.35000228881836,3.2714684009552
26.32679557800293,3.270587205886841
26.304096221923828,3.2697246074676514
26.282230377197266,3.268893003463745
26.2612247467041,3.2680935859680176
26.240331649780273,3.2672975063323975
26.220394134521484,3.2665374279022217
26.2009334564209,3.2657949924468994
26.18204116821289,3.265073776245117
26.163585662841797,3.2643685340881348
26.14571762084961,3.263685464859009
26.12826919555664,3.2630178928375244
26.110719680786133,3.262346029281616
26.093976974487305,3.261704444885254
26.077627182006836,3.261077642440796
26.061731338500977,3.260468006134033
26.04606056213379,3.25986647605896
26.031200408935547,3.25929594039917
26.016780853271484,3.258741855621338
26.00288963317871,3.2582075595855713
25.988868713378906,3.2576682567596436
25.975894927978516,3.257169008255005
25.962322235107422,3.2566463947296143
25.95009422302246,3.2561752796173096
25.93787956237793,3.255704402923584
25.925912857055664,3.2552430629730225
25.914932250976562,3.254819393157959
25.903181076049805,3.2543656826019287
25.892959594726562,3.2539710998535156
25.881750106811523,3.253538131713867
25.872159957885742,3.2531673908233643
25.861629486083984,3.252760410308838
25.852222442626953,3.252396583557129
25.842666625976562,3.2520267963409424
25.833845138549805,3.251685380935669
25.824853897094727,3.2513372898101807
25.81649398803711,3.2510135173797607
25.80815887451172,3.2506906986236572
25.799686431884766,3.2503623962402344
25.79214096069336,3.2500698566436768
25.784347534179688,3.249767541885376
25.77696990966797,3.249481439590454
25.769744873046875,3.2492010593414307
25.762714385986328,3.2489283084869385
25.755477905273438,3.2486472129821777
25.7488956451416,3.248391628265381
25.742433547973633,3.248140811920166
25.736251831054688,3.2479004859924316
25.72936248779297,3.2476327419281006
25.722745895385742,3.247375726699829
25.716232299804688,3.247122287750244
25.708663940429688,3.246828079223633
25.7010498046875,3.2465317249298096
25.694644927978516,3.2462825775146484
25.68812370300293,3.2460286617279053
25.681583404541016,3.245774030685425
25.67586326599121,3.245551347732544
25.670747756958008,3.245352029800415
25.665252685546875,3.245137929916382
25.6596622467041,3.244920253753662
25.654083251953125,3.2447028160095215
25.64937973022461,3.2445194721221924
25.644989013671875,3.2443482875823975
25.64044761657715,3.244171142578125
25.635873794555664,3.243992805480957
25.631521224975586,3.2438228130340576
25.62700843811035,3.2436468601226807
25.62248420715332,3.2434701919555664
25.618650436401367,3.2433207035064697
25.613746643066406,3.243129253387451
25.60915756225586,3.242949962615967
25.603519439697266,3.242729902267456
25.599151611328125,3.2425591945648193
25.595027923583984,3.2423980236053467
25.59109878540039,3.2422444820404053
25.585721969604492,3.242034435272217
25.581960678100586,3.241887331008911
25.57809066772461,3.2417361736297607
25.57459831237793,3.2415995597839355
25.569923400878906,3.2414166927337646
25.56797218322754,3.241340398788452
25.566024780273438,3.2412643432617188
25.563766479492188,3.241175889968872
25.561491012573242,3.241086959838867
25.55933380126953,3.2410025596618652
25.557373046875,3.2409257888793945
25.555408477783203,3.240849018096924
25.55307388305664,3.240757703781128
25.5516357421875,3.24070143699646
25.549755096435547,3.2406277656555176
25.54792594909668,3.240556240081787
25.54642105102539,3.24049711227417
25.544668197631836,3.2404286861419678
25.543296813964844,3.24037504196167
25.54156494140625,3.240307092666626
25.5399227142334,3.2402427196502686
25.538061141967773,3.2401700019836426
25.536691665649414,3.2401163578033447
25.535463333129883,3.240068197250366
25.534069061279297,3.240013599395752
25.532398223876953,3.239948272705078
25.53127670288086,3.2399041652679443
25.529926300048828,3.239851236343384
