Total_Loss_Values,Log_Loss_Values
31.91482925415039,3.463070869445801
31.77036476135254,3.458534002304077
31.628738403320312,3.454066038131714
31.488855361938477,3.4496335983276367
31.351465225219727,3.445261001586914
31.216840744018555,3.44095778465271
31.084468841552734,3.4367082118988037
30.953968048095703,3.4325013160705566
30.82637596130371,3.428370714187622
30.701313018798828,3.4243054389953613
30.578155517578125,3.420285940170288
30.45687484741211,3.416311740875244
30.33863067626953,3.412421941757202
30.222780227661133,3.4085960388183594
30.108858108520508,3.4048194885253906
29.99734878540039,3.401108980178833
29.8878173828125,3.3974509239196777
29.78050422668457,3.3938539028167725
29.676034927368164,3.3903398513793945
29.573766708374023,3.386887788772583
29.473230361938477,3.3834824562072754
29.37506103515625,3.380146026611328
29.27880096435547,3.376863718032837
29.18475914001465,3.3736467361450195
29.09273338317871,3.370488405227661
29.002696990966797,3.3673887252807617
28.915050506591797,3.3643622398376465
28.829158782958984,3.361387252807617
28.745235443115234,3.3584721088409424
28.66286849975586,3.355602502822876
28.58273696899414,3.3528029918670654
28.50469398498535,3.3500688076019287
28.42835235595703,3.3473870754241943
28.353679656982422,3.344756841659546
28.28082847595215,3.342184066772461
28.209815979003906,3.339669942855835
28.14048194885254,3.3372092247009277
28.072736740112305,3.334798812866211
28.006439208984375,3.3324344158172607
27.94192886352539,3.3301284313201904
27.878894805908203,3.3278698921203613
27.817337036132812,3.3256595134735107
27.757610321044922,3.323509931564331
27.69924545288086,3.3214051723480225
27.642333984375,3.3193483352661133
27.586381912231445,3.317322254180908
27.53223419189453,3.3153574466705322
27.479677200317383,3.3134467601776123
27.427860260009766,3.3115592002868652
27.377729415893555,3.309729814529419
27.32894515991211,3.3079464435577393
27.280895233154297,3.3061866760253906
27.234357833862305,3.3044793605804443
27.189273834228516,3.3028225898742676
27.145179748535156,3.301199436187744
27.102344512939453,3.2996201515197754
27.060205459594727,3.2980642318725586
27.019268035888672,3.2965502738952637
26.97951889038086,3.2950780391693115
26.940704345703125,3.293638229370117
26.903053283691406,3.2922396659851074
26.86612319946289,3.2908661365509033
26.830312728881836,3.289532423019409
26.79537010192871,3.288228988647461
26.76145362854004,3.2869625091552734
26.728422164916992,3.2857275009155273
26.695846557617188,3.284507989883423
26.66455078125,3.283334970474243
26.634416580200195,3.2822041511535645
26.60453987121582,3.2810819149017334
26.575414657592773,3.279986619949341
26.547374725341797,3.278930902481079
26.519813537597656,3.2778921127319336
26.493040084838867,3.2768821716308594
26.467151641845703,3.275904417037964
26.44215965270996,3.2749595642089844
26.417320251464844,3.274019956588745
26.39389419555664,3.273132801055908
26.370498657226562,3.2722458839416504
26.347835540771484,3.27138614654541
26.325719833374023,3.2705464363098145
26.304019927978516,3.269721746444702
26.283405303955078,3.268937826156616
26.26280975341797,3.2681539058685303
26.24344825744629,3.267416477203369
26.224170684814453,3.266681432723999
26.205341339111328,3.265963315963745
26.187498092651367,3.265282154083252
26.16958999633789,3.2645981311798096
26.152353286743164,3.263939142227173
26.135656356811523,3.2633004188537598
26.1195125579834,3.2626826763153076
26.10347557067871,3.262068510055542
26.08844757080078,3.2614924907684326
26.07399559020996,3.2609384059906006
26.058971405029297,3.260362148284912
26.045127868652344,3.2598307132720947
26.03135108947754,3.2593016624450684
26.017562866210938,3.2587718963623047
26.003658294677734,3.25823712348938
25.990148544311523,3.2577176094055176
25.97684669494629,3.2572057247161865
25.964553833007812,3.256732225418091
25.952070236206055,3.256251335144043
25.94013214111328,3.255791187286377
25.928890228271484,3.2553577423095703
25.917339324951172,3.2549121379852295
25.906801223754883,3.2545056343078613
25.895967483520508,3.254087209701538
25.88540267944336,3.2536792755126953
25.87481689453125,3.253270149230957
25.864501953125,3.252871513366699
25.854686737060547,3.2524919509887695
25.845409393310547,3.2521328926086426
25.83637237548828,3.2517833709716797
25.827524185180664,3.2514407634735107
25.818391799926758,3.251087188720703
25.810413360595703,3.2507779598236084
25.80211067199707,3.2504563331604004
25.79486083984375,3.2501752376556396
25.78656005859375,3.2498533725738525
25.779726028442383,3.2495884895324707
25.772642135620117,3.2493135929107666
25.76520347595215,3.2490248680114746
25.75867462158203,3.2487714290618896
25.752033233642578,3.248513698577881
25.745830535888672,3.248272657394409
25.73975944519043,3.2480368614196777
25.73337745666504,3.247788906097412
25.727907180786133,3.2475762367248535
25.722110748291016,3.2473509311676025
25.716449737548828,3.247130870819092
25.711259841918945,3.2469289302825928
