Total_Loss_Values,Log_Loss_Values
32.02402877807617,3.4664864540100098
31.87715721130371,3.4618897438049316
31.733081817626953,3.457359790802002
31.591575622558594,3.452890396118164
31.45235252380371,3.4484736919403076
31.31500244140625,3.4440972805023193
31.180335998535156,3.4397876262664795
31.048105239868164,3.435537815093994
30.91809844970703,3.4313416481018066
30.790557861328125,3.427208185195923
30.665807723999023,3.4231483936309814
30.542734146118164,3.4191267490386963
30.42230987548828,3.4151761531829834
30.304609298706055,3.411299705505371
30.18885612487793,3.407472848892212
30.075578689575195,3.4037134647369385
29.964332580566406,3.400007724761963
29.855730056762695,3.396376848220825
29.74948501586914,3.3928117752075195
29.644819259643555,3.3892874717712402
29.54252052307129,3.3858306407928467
29.442699432373047,3.382446050643921
29.345117568969727,3.3791260719299316
29.24942970275879,3.3758599758148193
29.155881881713867,3.3726565837860107
29.0645694732666,3.3695199489593506
28.974851608276367,3.3664283752441406
28.88751220703125,3.3634095191955566
28.802276611328125,3.3604543209075928
28.718753814697266,3.3575503826141357
28.637042999267578,3.354701042175293
28.557369232177734,3.351915121078491
28.47944450378418,3.349182605743408
28.403379440307617,3.346508026123047
28.32961654663086,3.3439078330993652
28.257112503051758,3.3413453102111816
28.186336517333984,3.3388373851776123
28.116931915283203,3.336371898651123
28.0499210357666,3.3339858055114746
27.984193801879883,3.3316397666931152
27.9201717376709,3.3293495178222656
27.857275009155273,3.327094078063965
27.79610824584961,3.3248960971832275
27.736682891845703,3.322755813598633
27.67862319946289,3.320660352706909
27.621891021728516,3.318608522415161
27.566720962524414,3.3166093826293945
27.512615203857422,3.3146445751190186
27.460153579711914,3.3127360343933105
27.4090633392334,3.3108737468719482
27.359270095825195,3.3090553283691406
27.310213088989258,3.307260751724243
27.26297950744629,3.3055295944213867
27.2164306640625,3.303820848464966
27.171504974365234,3.302168846130371
27.127838134765625,3.300560474395752
27.08506202697754,3.2989823818206787
27.043245315551758,3.2974371910095215
27.00307273864746,3.2959506511688232
26.96361541748047,3.2944884300231934
26.92474937438965,3.293045997619629
26.887022018432617,3.2916436195373535
26.850364685058594,3.2902793884277344
