Date,Scaled_BetaHL_Pred
2012-08-13,9.419734
2012-08-14,9.3357
2012-08-15,9.255767
2012-08-16,9.183006
2012-08-17,9.11332
2012-08-18,9.048758
2012-08-19,8.98727
2012-08-20,8.930906
2012-08-21,8.878642
2012-08-22,8.828427
2012-08-23,8.782311
2012-08-24,8.737221
2012-08-25,8.729022
2012-08-26,8.752592
2012-08-27,8.776163
2012-08-28,8.795633
2012-08-29,8.81408
2012-08-30,8.831501
2012-08-31,8.848923
2012-09-01,8.863271
2012-09-02,8.878642
2012-09-03,8.891964
2012-09-04,8.903237
2012-09-05,8.91451
2012-09-06,8.924758
2012-09-07,8.935005
2012-09-08,8.975997
2012-09-09,9.043633
2012-09-10,9.108196
2012-09-11,9.166609
2012-09-12,9.220923
2012-09-13,9.272163
2012-09-14,9.317254
2012-09-15,9.3613205
2012-09-16,9.401287
2012-09-17,9.43818
2012-09-18,9.473023
2012-09-19,9.503767
2012-09-20,9.533485
2012-09-21,9.5621805
2012-09-22,9.675933
2012-09-23,9.868593
2012-09-24,10.042809
2012-09-25,10.202678
2012-09-26,10.348198
2012-09-27,10.484495
2012-09-28,10.608496
2012-09-29,10.723272
2012-09-30,10.827802
2012-10-01,10.923107
2012-10-02,11.013289
2012-10-03,11.094248
2012-10-04,11.170083
2012-10-05,11.241818
2012-10-06,11.430381
2012-10-07,11.720398
2012-10-08,11.98172
2012-10-09,12.218449
2012-10-10,12.433655
2012-10-11,12.629391
2012-10-12,12.806681
2012-10-13,12.967573
2012-10-14,13.115143
2012-10-15,13.250416
2012-10-16,13.373391
2012-10-17,13.486119
2012-10-18,13.590648
2012-10-19,13.684929
2012-10-20,13.711574
2012-10-21,13.677755
2012-10-22,13.645987
2012-10-23,13.616268
2012-10-24,13.590648
2012-10-25,13.564003
2012-10-26,13.538383
2012-10-27,13.516863
2012-10-28,13.495341
2012-10-29,13.477921
2012-10-30,13.457424
2012-10-31,13.441029
2012-11-01,13.425656
2012-11-02,13.409259
2012-11-03,13.298581
2012-11-04,13.094647
2012-11-05,12.900962
2012-11-06,12.715473
2012-11-07,12.538184
2012-11-08,12.369093
2012-11-09,12.21025
2012-11-10,12.059605
2012-11-11,11.915109
2012-11-12,11.779836
2012-11-13,11.651736
2012-11-14,11.529786
2012-11-15,11.4150095
2012-11-16,11.307405
2012-11-17,11.143438
2012-11-18,10.923107
2012-11-19,10.713024
2012-11-20,10.5142145
2012-11-21,10.325653
2012-11-22,10.146314
2012-11-23,9.976197
2012-11-24,9.815305
2012-11-25,9.6646595
2012-11-26,9.521189
2012-11-27,9.384891
2012-11-28,9.257816
2012-11-29,9.137916
2012-11-30,9.0251875
2012-12-01,8.911435
2012-12-02,8.795633
2012-12-03,8.68803
2012-12-04,8.5865755
2012-12-05,8.491269
2012-12-06,8.401088
2012-12-07,8.317055
2012-12-08,8.237121
2012-12-09,8.16436
2012-12-10,8.095699
2012-12-11,8.0311365
2012-12-12,7.9696493
2012-12-13,7.9132853
2012-12-14,7.859996
2012-12-15,7.775963
2012-12-16,7.661186
2012-12-17,7.5556326
2012-12-18,7.454178
2012-12-19,7.361946
2012-12-20,7.272789
2012-12-21,7.1918297
2012-12-22,7.113946
2012-12-23,7.0411854
2012-12-24,6.9725237
2012-12-25,6.9100113
2012-12-26,6.8505735
2012-12-27,6.7942095
2012-12-28,6.7429695
2012-12-29,6.769615
2012-12-30,6.8690195
2012-12-31,6.959202
2013-01-01,7.0452843
2013-01-02,7.123169
2013-01-03,7.1959295
2013-01-04,7.262541
2013-01-05,7.325053
2013-01-06,7.3814173
2013-01-07,7.436756
2013-01-08,7.4838963
2013-01-09,7.5310373
2013-01-10,7.5740786
2013-01-11,7.613021
2013-01-12,7.5966244
2013-01-13,7.528988
2013-01-14,7.4664755
2013-01-15,7.408062
2013-01-16,7.351698
2013-01-17,7.300459
2013-01-18,7.2522926
2013-01-19,7.208227
2013-01-20,7.16621
2013-01-21,7.127268
2013-01-22,7.0883255
2013-01-23,7.0555325
2013-01-24,7.0237637
2013-01-25,6.9940443
2013-01-26,6.937681
2013-01-27,6.8587723
2013-01-28,6.7839613
2013-01-29,6.713251
2013-01-30,6.6486893
2013-01-31,6.587201
2013-02-01,6.5287876
2013-02-02,6.4765234
2013-02-03,6.4263086
2013-02-04,6.3801928
2013-02-05,6.3361273
2013-02-06,6.2961597
2013-02-07,6.2582417
2013-02-08,6.2213497
2013-02-09,6.1506386
2013-02-10,6.0430355
2013-02-11,5.941581
2013-02-12,5.849349
