Date,Scaled_BetaHL_Pred
2012-08-15,7.4735346
2012-08-16,6.8679953
2012-08-17,6.8679953
2012-08-18,6.8679953
2012-08-19,5.6569157
2012-08-20,5.6569157
2012-08-21,5.6569157
2012-08-22,5.6569157
2012-08-23,5.6569157
2012-08-24,5.051376
2012-08-25,5.051376
2012-08-26,5.051376
2012-08-27,5.051376
2012-08-28,5.051376
2012-08-29,5.051376
2012-08-30,5.051376
2012-08-31,5.051376
2012-09-01,5.051376
2012-09-02,5.051376
2012-09-03,5.051376
2012-09-04,5.051376
2012-09-05,5.051376
2012-09-06,5.051376
2012-09-07,5.051376
2012-09-08,5.6569157
2012-09-09,5.6569157
2012-09-10,5.6569157
2012-09-11,5.6569157
2012-09-12,5.6569157
2012-09-13,5.6569157
2012-09-14,5.6569157
2012-09-15,5.6569157
2012-09-16,5.6569157
2012-09-17,5.6569157
2012-09-18,5.6569157
2012-09-19,5.6569157
2012-09-20,6.8679953
2012-09-21,6.8679953
2012-09-22,7.4735346
2012-09-23,7.4735346
2012-09-24,7.4735346
2012-09-25,8.684614
2012-09-26,8.684614
2012-09-27,9.290154
2012-09-28,9.290154
2012-09-29,9.290154
2012-09-30,10.501234
2012-10-01,10.501234
2012-10-02,11.106773
2012-10-03,10.501234
2012-10-04,10.501234
2012-10-05,10.501234
2012-10-06,10.501234
2012-10-07,9.290154
2012-10-08,9.290154
2012-10-09,9.290154
2012-10-10,9.290154
2012-10-11,9.290154
2012-10-12,8.684614
2012-10-13,8.684614
2012-10-14,8.684614
2012-10-15,8.684614
2012-10-16,8.684614
2012-10-17,8.684614
2012-10-18,7.4735346
2012-10-19,7.4735346
2012-10-20,7.4735346
2012-10-21,7.4735346
2012-10-22,7.4735346
2012-10-23,7.4735346
2012-10-24,7.4735346
2012-10-25,7.4735346
2012-10-26,7.4735346
2012-10-27,7.4735346
2012-10-28,7.4735346
2012-10-29,7.4735346
2012-10-30,7.4735346
2012-10-31,6.8679953
2012-11-01,6.8679953
2012-11-02,6.8679953
2012-11-03,6.8679953
2012-11-04,6.8679953
2012-11-05,5.6569157
2012-11-06,5.6569157
2012-11-07,5.6569157
2012-11-08,5.6569157
2012-11-09,5.6569157
2012-11-10,5.051376
2012-11-11,5.051376
2012-11-12,5.051376
2012-11-13,5.051376
2012-11-14,5.051376
2012-11-15,5.051376
