,Day,Day2,ID.1,ID.2,ID.3,ID.4,ID.5,ID.6,ID.7,ID.8,ID.9,ID.10,ID.11,ID.12,ID.13,ID.14,ID.15,ID.16,ID.17,ID.18,ID.19,ID.20,ID.21,ID.22,ID.23,ID.24,ID.25,ID.26,ID.27,ID.28,ID.29,ID.30,ID.31,ID.32,ID.33,ID.34,ID.35,ID.36,ID.37,ID.38,ID.39,ID.40,ID.41,ID.42,ID.43,ID.44,ID.45,ID.46,ID.47,ID.48,ID.49,ID.50,ID.51,ID.52,ID.53,ID.54,ID.55,ID.56,ID.57,ID.58,ID.59,ID.60,ID.61,ID.62,ID.63,ID.64,ID.65,ID.66,ID.67,ID.68,ID.69,ID.70,ID.71,ID.72,ID.73,ID.74,ID.75,ID.76,ID.77,V81
121,955,40768,0.059332343,0.203136431,0.377837847,0.125146823,0.150246824,0.238821358,0.044912189,0.214481249,0.342313135,0.648367,0.342316624,0.228186701,0.397837405,0.122375414,0.193786467,0.353357837,0.272385884,0.316185285,0.283469926,0.254691531,0.292527687,0.044195864,0.286554799,0.24555968,0.125417231,0.169713451,0.334631608,0.10107344,0.231397581,0.063689138,0.513670956,0.455020152,0.754726881,0.049725788,0.188055616,0.523316799,0.270557338,0.507795705,0.231501596,0.654361059,0.320143293,0.158014092,0.470374663,0.061626967,0.163695339,0.196567508,0.273856126,0.434269113,0.038032583,0.375558614,0.248972095,0.319246685,0.794547261,0.25457907,0.112187744,0.028578181,0.531866709,0.46698595,0.409440236,0.109087099,0.415550557,0.091785263,0.121729033,0.558610826,0.138470943,0.215731313,0.275656426,0.143190855,0.358072229,0.220219801,0.160298016,0.033723882,0.315856123,0.050479597,0.262103371,0.625952683,0.116955456,0.320774687
122,963,40776,0.045913864,0.209984717,0.386392933,0.134255182,0.134797364,0.234596462,0.083490879,0.208954887,0.333419879,0.637112452,0.310399617,0.207429904,0.403988446,0.080909144,0.190947969,0.349881402,0.239321184,0.305258929,0.272114114,0.234684765,0.286850888,0.01610561,0.285586366,0.184494072,0.118368065,0.169646348,0.304678162,0.092404155,0.198595637,0.059098458,0.50566529,0.450247607,0.761479318,0.042484605,0.188098542,0.531068753,0.267463175,0.50795964,0.258383104,0.64067596,0.301252957,0.149703338,0.464520485,0.066670722,0.156061701,0.191327108,0.267471683,0.469772749,0.035784076,0.395013373,0.267887419,0.313819193,0.782117366,0.199212505,0.083288983,0.016979538,0.524934437,0.450234669,0.390323418,0.080913748,0.412678328,0.06447936,0.123106874,0.539576814,0.118263977,0.206084024,0.271987071,0.10256493,0.352814578,0.233980586,0.161341499,0.022384461,0.29476099,0.086905462,0.253795869,0.622674661,0.093734501,0.297599088
123,971,40784,0.032372908,0.216778472,0.369802972,0.146194886,0.120667457,0.229601058,0.127837563,0.202341673,0.3258785,0.640359251,0.284065084,0.183958045,0.405862773,0.041904401,0.186164861,0.3343669,0.21849658,0.288653164,0.262367026,0.220496974,0.280272516,0.00012379,0.293926593,0.120913676,0.111481852,0.173028255,0.271338567,0.084642025,0.171187298,0.053114924,0.488451154,0.439664429,0.76145911,0.042636187,0.195192603,0.516900597,0.257963608,0.503665675,0.284336105,0.620745947,0.29269877,0.144452149,0.453772986,0.073963528,0.144317037,0.184187272,0.260184725,0.504925149,0.044414856,0.411988065,0.291204742,0.299737713,0.765654727,0.134467635,0.059067825,0.00687918,0.511980038,0.427919914,0.362444251,0.060850758,0.403504035,0.039505705,0.128261959,0.513091061,0.095053407,0.195037154,0.260832754,0.061404403,0.350667133,0.246764802,0.169751003,0.018401726,0.276335845,0.126248589,0.252715424,0.614441143,0.068148398,0.275006191
124,979,40792,0.01825523,0.221513271,0.337002243,0.161392793,0.10780225,0.226013648,0.172735163,0.194714753,0.319672385,0.653202057,0.268960126,0.162220054,0.403796323,0.012541311,0.181058539,0.312308973,0.209333143,0.275416436,0.254309428,0.211924559,0.273011191,0,0.307117166,0.062804179,0.105225791,0.180073507,0.236599022,0.080432371,0.149298088,0.047731483,0.464659181,0.424624664,0.754242445,0.048367432,0.209647506,0.485395605,0.244590604,0.493859338,0.3095049,0.593528827,0.292289749,0.142719811,0.440402846,0.082908611,0.131670174,0.175406119,0.252742227,0.536788524,0.064654531,0.424849915,0.3185421,0.280425795,0.749714918,0.071948141,0.041928314,0.001506014,0.496994155,0.402704147,0.329613333,0.049443428,0.389769289,0.019024684,0.136432479,0.482717428,0.074174915,0.184562142,0.247063961,0.026380363,0.351029459,0.259264913,0.185329796,0.022076304,0.264045298,0.164266624,0.257913138,0.602044287,0.042638176,0.255942132
125,987,40800,0.006289473,0.223816131,0.300422545,0.180275759,0.096146892,0.226012731,0.212966599,0.186558773,0.31478492,0.668299207,0.270731844,0.146126606,0.398182942,0,0.177704868,0.289202262,0.209479971,0.274597192,0.248022087,0.207930263,0.265285533,0.013464967,0.320699773,0.01941611,0.100355475,0.190996441,0.203003499,0.082420514,0.133053532,0.044941081,0.436920004,0.406868694,0.73940551,0.05796519,0.23008802,0.44353853,0.229876129,0.479885562,0.334033792,0.558569057,0.296488055,0.144520338,0.426754483,0.0929092,0.122090046,0.165362212,0.245891167,0.562446892,0.093906996,0.433156701,0.34930648,0.259306988,0.73885351,0.023257702,0.0325226,0.00408895,0.483967434,0.377249832,0.295641263,0.04723706,0.373251854,0.00519668,0.146856623,0.452019775,0.061913489,0.17663043,0.236969119,0.0041639,0.352751873,0.272173386,0.208183688,0.033708822,0.259279127,0.19671721,0.267658729,0.586276252,0.020547554,0.243353046
126,995,40808,0,0.223721935,0.272495673,0.203270641,0.085982759,0.231217962,0.24331479,0.178461253,0.311144573,0.678309038,0.292110636,0.137435342,0.389648127,0.009204289,0.178179717,0.269478812,0.216586163,0.292082344,0.243585767,0.207476831,0.257314164,0.036744702,0.330822581,0,0.097698593,0.20569947,0.173235418,0.093251772,0.122579152,0.046736663,0.407439529,0.388136903,0.716937671,0.070116119,0.254717681,0.398314125,0.21635215,0.463689135,0.357593687,0.517757684,0.301755845,0.149867744,0.415172316,0.103368522,0.119545587,0.154464223,0.24037852,0.578984272,0.12874472,0.436763834,0.382904866,0.239265846,0.736780959,0,0.031064857,0.017856894,0.47689052,0.353921247,0.263863027,0.054776957,0.355874089,0,0.158772581,0.423884985,0.064554114,0.172486691,0.236836658,0,0.354684692,0.28554581,0.23849412,0.053142942,0.262908399,0.220121149,0.280221917,0.567870796,0.005220255,0.239689682
127,1003,40816,0.002911177,0.221265563,0.262404305,0.230014085,0.078936136,0.241013603,0.260002423,0.171009713,0.308460126,0.677700798,0.324160086,0.137365642,0.378875286,0.036052773,0.183615936,0.25332027,0.228237825,0.321112656,0.240757144,0.209527006,0.249084689,0.066065219,0.336059666,0.010388811,0.098082836,0.222837309,0.149978198,0.114240136,0.117614684,0.054293027,0.376724757,0.370169671,0.688480991,0.083606827,0.281740023,0.355407033,0.205831736,0.44721484,0.377961899,0.473572403,0.30455528,0.158355951,0.407325711,0.11364621,0.128005732,0.143120826,0.236573944,0.584343058,0.165740172,0.435526727,0.418138766,0.22103094,0.743827258,0.009876055,0.03776926,0.044464795,0.478551049,0.333889925,0.235711175,0.071675233,0.339594503,0.004684644,0.171418544,0.398492021,0.0857269,0.170468531,0.250335586,0.013429245,0.355694469,0.296890268,0.276442532,0.078394456,0.275804181,0.234051868,0.293872419,0.547328083,0,0.245421249
128,1011,40824,0.01854737,0.216481896,0.266334631,0.256981898,0.076969536,0.25422507,0.265011248,0.164440589,0.306385446,0.668187376,0.35502708,0.147136888,0.366547828,0.074187745,0.191374317,0.239845689,0.241769092,0.351767354,0.237996534,0.212712333,0.239660665,0.097638168,0.335591583,0.042745244,0.102335893,0.240752751,0.134899373,0.141374262,0.116356708,0.065512371,0.34485796,0.354028927,0.656090715,0.097223923,0.309358583,0.315301459,0.197252352,0.431759861,0.392442349,0.42849091,0.301971502,0.167898509,0.402183823,0.122927525,0.149366899,0.131432617,0.233337816,0.579899144,0.201465819,0.429300793,0.451387779,0.204791845,0.759477279,0.044976257,0.052849985,0.079271755,0.486924626,0.318029214,0.212142641,0.093811263,0.326371605,0.020318535,0.183643182,0.37534287,0.118442446,0.168186789,0.270657225,0.042566114,0.354712706,0.303077966,0.322210368,0.10702219,0.298837541,0.23884595,0.306814256,0.525089877,0.008230509,0.260521569
129,1019,40832,0.048306047,0.209044196,0.277223719,0.279859677,0.082045473,0.269677776,0.261762778,0.15758598,0.304574394,0.653292575,0.372858499,0.166915729,0.353001378,0.117251494,0.197872637,0.228174117,0.254451107,0.374125667,0.233440162,0.214339567,0.227874632,0.127617757,0.328598887,0.085814432,0.111285455,0.257788587,0.12560294,0.169311479,0.116616015,0.077478744,0.311921413,0.338062788,0.621822083,0.109754015,0.335454119,0.277181498,0.188832569,0.416030965,0.398338955,0.384634333,0.293581585,0.175988875,0.398040754,0.130354136,0.17723544,0.118267877,0.229153196,0.567886799,0.232722037,0.417840967,0.478426027,0.190738134,0.783215899,0.093488333,0.075621687,0.116062917,0.49878385,0.307212464,0.194114364,0.116131235,0.318163903,0.047969596,0.19273709,0.353939517,0.153056475,0.163252302,0.288373479,0.085525088,0.350687145,0.300980112,0.374962796,0.136584971,0.331236029,0.234839977,0.316988656,0.501597944,0.030954625,0.284964463
130,1027,40840,0.085077094,0.197179254,0.288008639,0.294333017,0.094895925,0.285871691,0.253678532,0.148926905,0.302654168,0.636540195,0.369007509,0.192657874,0.337180433,0.158886311,0.199528672,0.217498082,0.263555013,0.380485066,0.225224252,0.211384267,0.212559131,0.152143835,0.31458056,0.129581637,0.124658002,0.272320847,0.118677014,0.192709113,0.116203398,0.087276195,0.278213939,0.319940916,0.587291139,0.119965119,0.356616281,0.240231245,0.178790954,0.398087318,0.393898004,0.342697524,0.279585588,0.180120506,0.393190606,0.135067708,0.203145193,0.102186813,0.222503142,0.550540293,0.257220827,0.400500271,0.495027629,0.17893283,0.813374368,0.143600014,0.101800943,0.148623424,0.510933824,0.301306683,0.182094811,0.133581338,0.315843573,0.087009838,0.195601342,0.333615734,0.179924708,0.153811561,0.294056249,0.138954713,0.342565523,0.288413181,0.429799904,0.164641625,0.365653128,0.222731392,0.322271152,0.477328224,0.060011676,0.31751305
131,1035,40848,0.119623503,0.17875224,0.292698051,0.29714202,0.111330739,0.300004995,0.24326634,0.136944378,0.30014529,0.620702734,0.347652405,0.219266299,0.317681706,0.193526386,0.193851432,0.207304011,0.266972572,0.372016004,0.21205983,0.200821989,0.193230057,0.167356248,0.294309291,0.168992635,0.13777518,0.282858506,0.110709708,0.207196763,0.113407595,0.092664438,0.244900562,0.297332976,0.552357132,0.126550873,0.369111945,0.203634796,0.165760762,0.375988086,0.381135253,0.303018768,0.260183569,0.178616226,0.386399951,0.136362429,0.218629995,0.081749628,0.212315052,0.530049556,0.272902098,0.376531252,0.498243081,0.168932739,0.843669449,0.185338975,0.126204813,0.171647409,0.520309677,0.296153521,0.174598576,0.142104482,0.315937456,0.130027611,0.189137014,0.313032438,0.191611033,0.140153665,0.280990426,0.193639813,0.329843749,0.266974719,0.480805504,0.188955016,0.3930988,0.204661069,0.320537273,0.452893372,0.084940111,0.352087626
132,1043,40856,0.142708265,0.151628327,0.289586967,0.289244811,0.125929226,0.308950421,0.229379304,0.121032176,0.296541614,0.605547479,0.316177764,0.24164398,0.29310191,0.218773499,0.182714855,0.197151807,0.265078024,0.352107177,0.194957125,0.181024766,0.172136714,0.170984817,0.268876198,0.200233328,0.144857423,0.287943779,0.099396585,0.212293121,0.108429135,0.094105837,0.213362859,0.268960389,0.516440111,0.12818632,0.369207987,0.167222585,0.150033992,0.348699592,0.363008825,0.265936347,0.236146569,0.173116322,0.378325233,0.134142552,0.217721197,0.056647094,0.19929368,0.508427171,0.277705759,0.346161373,0.490228374,0.160168113,0.866664279,0.216092674,0.143650355,0.183464972,0.523879043,0.286588291,0.169651785,0.141630466,0.313886062,0.167915354,0.171595531,0.29068233,0.189512006,0.123103362,0.253312859,0.238899278,0.314210394,0.239207545,0.522063411,0.208104168,0.404583012,0.183130742,0.310640117,0.428940216,0.097771548,0.381397784
133,1051,40864,0.148099395,0.115679425,0.278041993,0.272654019,0.133270699,0.309580704,0.209956844,0.104235105,0.291336995,0.590090412,0.281968163,0.256054255,0.263174316,0.233021333,0.169084112,0.186601374,0.258866231,0.324147283,0.175501168,0.155950525,0.152211758,0.16711926,0.239372398,0.219489618,0.140125167,0.28611888,0.086863014,0.20848915,0.101946494,0.09273842,0.184982406,0.237751612,0.478960126,0.123546506,0.355004635,0.13341041,0.132317333,0.318816799,0.342476846,0.232110331,0.210529566,0.166090447,0.370095364,0.12846485,0.204440205,0.031092244,0.18458812,0.487641383,0.271147881,0.313517769,0.474415872,0.152069206,0.874921996,0.235088513,0.150746709,0.183315205,0.518609559,0.269416672,0.165280563,0.133085811,0.305129898,0.191565505,0.146629723,0.265058113,0.177232346,0.103485403,0.217873387,0.264051998,0.297902197,0.207654472,0.549487904,0.220872142,0.394393512,0.160642144,0.295343049,0.406115587,0.10051027,0.398153116
134,1059,40872,0.141585015,0.078804399,0.258499461,0.249382275,0.130230613,0.300438134,0.184414983,0.090510731,0.284750888,0.573347517,0.251560309,0.264201906,0.232178415,0.234663567,0.155924375,0.176239315,0.249332051,0.291898604,0.155276989,0.130953671,0.136387847,0.161439267,0.207415502,0.224755186,0.120395801,0.277388843,0.076341811,0.196275813,0.094638149,0.089700216,0.161353747,0.207686861,0.44007188,0.112724516,0.331935538,0.105260407,0.113934875,0.289841831,0.32246714,0.203487932,0.186958519,0.160008255,0.363356936,0.119386096,0.185305941,0.010428679,0.169347463,0.469660434,0.259049195,0.283702495,0.454412499,0.145162036,0.864049229,0.241553896,0.15127135,0.170437199,0.503038095,0.249325826,0.160737914,0.117397038,0.287110588,0.195378577,0.119242767,0.235770699,0.158376774,0.083062266,0.181521847,0.262585066,0.283155895,0.175376326,0.566315111,0.226042001,0.369929191,0.140067907,0.278387,0.385243028,0.097653731,0.397873974
135,1067,40880,0.131958269,0.050908856,0.235674609,0.222177015,0.122868993,0.286743231,0.158076175,0.083816621,0.279905149,0.555343001,0.228099431,0.269152081,0.205530257,0.223745231,0.146203254,0.170759034,0.238179579,0.260617766,0.136659051,0.111272123,0.127608446,0.159624528,0.176729096,0.221254817,0.092874532,0.267609993,0.071115892,0.177224985,0.087979827,0.086461363,0.144923307,0.182895397,0.402868694,0.101485605,0.307267699,0.08582071,0.09868032,0.265276809,0.305786327,0.182338144,0.16905939,0.157339465,0.361827248,0.107676957,0.16648552,0,0.155291926,0.456377003,0.248806593,0.261817604,0.434523417,0.14435568,0.84182657,0.236127909,0.150793834,0.145838391,0.48197847,0.23297328,0.160184362,0.097232352,0.26527421,0.187787382,0.094437843,0.206903834,0.137074038,0.067347349,0.150620512,0.244658392,0.272487274,0.147505964,0.577611625,0.223911238,0.341866728,0.12576426,0.2635129,0.367852928,0.093699383,0.387323758
136,1075,40888,0.128012303,0.039938362,0.215352406,0.19672491,0.119542007,0.275386073,0.137739476,0.087748275,0.280647234,0.540133955,0.213882889,0.273969925,0.188645891,0.206916755,0.142898116,0.175880633,0.229949839,0.235934979,0.125179552,0.101677868,0.128860248,0.166581763,0.151563258,0.216021072,0.067363521,0.264101475,0.074668569,0.157232181,0.086636259,0.08582044,0.138350482,0.168102664,0.371178542,0.097013072,0.288268121,0.07808343,0.090964778,0.248252029,0.295210731,0.170929963,0.160445882,0.160554061,0.369741276,0.09696367,0.152738838,0.003934889,0.146426205,0.449381495,0.24781697,0.252209748,0.419228345,0.15565498,0.819078101,0.225096367,0.154883717,0.117599597,0.461813742,0.227016565,0.16900731,0.082226705,0.247067957,0.180732807,0.076854092,0.183659473,0.11954899,0.062791776,0.129581389,0.224600087,0.269528306,0.129694249,0.588444038,0.220835078,0.320882798,0.122458331,0.254299078,0.355652393,0.0931113,0.376076626
137,1083,40896,0.137201566,0.045998334,0.20331782,0.179447437,0.128605822,0.273256735,0.130203947,0.104452928,0.2908246,0.532785697,0.211208044,0.281387831,0.185848079,0.192479919,0.148988767,0.197324217,0.229893089,0.223480454,0.127160124,0.106826412,0.143140755,0.184125805,0.136168068,0.216086513,0.053664926,0.272695958,0.090533248,0.143273828,0.096069427,0.090908138,0.144294664,0.168183153,0.348829397,0.106490212,0.280888288,0.085026676,0.095199356,0.240410474,0.293516672,0.171298237,0.16468268,0.172122093,0.391333997,0.09158637,0.148473987,0.021502355,0.14732612,0.450188749,0.261808793,0.25620397,0.413007004,0.185064779,0.806627903,0.216156768,0.168259602,0.095569983,0.448926965,0.236481281,0.191275964,0.083756732,0.239939022,0.186155738,0.069674504,0.171239571,0.112550508,0.075846673,0.122328918,0.216738262,0.278190009,0.127592046,0.602515353,0.224683178,0.31568229,0.134877246,0.253673449,0.350348524,0.100220051,0.373706738
138,1091,40904,0.161625717,0.067234151,0.204096171,0.176766072,0.156488006,0.285647601,0.140513462,0.13571575,0.313029708,0.53836354,0.221844596,0.292807183,0.197086444,0.1887365,0.167455012,0.238851318,0.243259587,0.227601378,0.148922396,0.13137326,0.173447469,0.213298517,0.134911585,0.227165578,0.059551279,0.293280211,0.122243338,0.142326351,0.12174131,0.104855148,0.16459308,0.188011353,0.339649234,0.135127201,0.2858176,0.109628553,0.114142688,0.243023298,0.302842561,0.184541221,0.18532221,0.194513611,0.429264907,0.095885187,0.158099059,0.050756489,0.16256749,0.460313605,0.289836824,0.27436991,0.419333465,0.236287248,0.811754252,0.21700661,0.192236284,0.089598712,0.448119435,0.259865308,0.225786755,0.109875048,0.249483902,0.212999615,0.075718031,0.173947582,0.122827472,0.110843267,0.132787539,0.232090812,0.302383403,0.145164852,0.618074203,0.243325193,0.327082937,0.166198633,0.264401326,0.353265867,0.119322822,0.387467343
139,1096,40909,0.1849654,0.087388947,0.210941108,0.184832501,0.183021204,0.300378796,0.155251872,0.16344105,0.332016766,0.550227362,0.235134138,0.302451094,0.210729996,0.195021623,0.186283279,0.273319072,0.260326575,0.238326858,0.17473539,0.158101001,0.201511217,0.237899582,0.143449181,0.239962895,0.073150829,0.311523115,0.151243951,0.151005871,0.148002105,0.119259217,0.183976108,0.212082548,0.342299911,0.161688327,0.294870949,0.134750942,0.1318452,0.250529999,0.31412419,0.199739977,0.2081299,0.214868736,0.459750009,0.105124785,0.17274063,0.074110322,0.181016039,0.471804336,0.313320759,0.293173309,0.429479539,0.277076571,0.821040768,0.225518436,0.212811029,0.097780615,0.453171178,0.280156154,0.252452198,0.136566373,0.263231502,0.239491528,0.087099303,0.183694496,0.140392418,0.142149704,0.149722585,0.252697083,0.326702979,0.165012586,0.627169786,0.265365662,0.342125825,0.194129703,0.278100429,0.359196929,0.139262165,0.403504136
140,1104,40917,0.235769233,0.128572819,0.230806125,0.210894773,0.237759278,0.333211007,0.189452025,0.220798344,0.367952205,0.58036864,0.266406605,0.32265199,0.242337923,0.218168112,0.225883501,0.337800891,0.299469164,0.267057302,0.231471578,0.215258633,0.258482635,0.287295435,0.175550765,0.269212339,0.109094119,0.348178866,0.209033154,0.178865433,0.204130898,0.150918852,0.224086983,0.265852636,0.361181826,0.214737213,0.318467223,0.18537687,0.165637097,0.272842327,0.340152223,0.235747341,0.260928559,0.256247614,0.515661824,0.129608638,0.207936007,0.117552527,0.222802656,0.49628985,0.35858317,0.334998071,0.454515591,0.350826671,0.838201435,0.251884006,0.255003293,0.128682913,0.467935039,0.319474725,0.301478009,0.189769348,0.295079055,0.293125011,0.11461969,0.212042199,0.182699628,0.202877367,0.191707976,0.299350847,0.377410702,0.20778079,0.638502264,0.314553571,0.37804196,0.248938842,0.311837339,0.374840776,0.185410793,0.437967767
141,1112,40925,0.302323147,0.175521343,0.26008984,0.24751915,0.304803785,0.375083901,0.233455812,0.289179959,0.407503776,0.619277702,0.309238065,0.349286251,0.28464889,0.254060982,0.272835742,0.408492584,0.348387086,0.308217912,0.298914939,0.282735476,0.32544485,0.345681587,0.232039581,0.308493579,0.160415984,0.392647774,0.274582328,0.220666022,0.272572937,0.191558484,0.273406018,0.331579952,0.394269943,0.276698541,0.352230266,0.239740219,0.201342923,0.307801044,0.375078881,0.285838783,0.327023236,0.30561251,0.575790313,0.163608193,0.25316734,0.163658349,0.275236287,0.524405102,0.411012626,0.38897892,0.489025381,0.428187745,0.849051218,0.291839209,0.308348117,0.17685646,0.488765944,0.364763366,0.356165224,0.248394975,0.33585154,0.355311923,0.148251936,0.255920031,0.234853917,0.271212442,0.248156758,0.358004589,0.436892334,0.260198339,0.644037277,0.374429067,0.426532377,0.31220401,0.356156867,0.397544242,0.245176403,0.479460642
142,1120,40933,0.377976436,0.221837081,0.297329914,0.288271492,0.38054674,0.423540493,0.283789526,0.362151147,0.44766417,0.661278465,0.36198335,0.381556304,0.33486415,0.298854808,0.322214847,0.479791688,0.401604542,0.359170324,0.367590911,0.35207947,0.396839149,0.408726639,0.304632952,0.356433237,0.224045708,0.443443238,0.34074141,0.272686853,0.347551327,0.239325804,0.329341363,0.401470668,0.436381027,0.343005939,0.393039903,0.289535059,0.234905634,0.350953431,0.417145664,0.345583866,0.397534521,0.359697258,0.63539795,0.204463663,0.303350282,0.206566838,0.333227542,0.551717659,0.467953993,0.452174561,0.530974042,0.502408724,0.846262381,0.34253411,0.369980229,0.236986635,0.515372689,0.414276216,0.41418658,0.305259454,0.381816101,0.420452057,0.181885142,0.313959483,0.288130827,0.341488002,0.314655302,0.42326333,0.498582459,0.317769882,0.645118679,0.437622315,0.48145565,0.379600257,0.405794491,0.426719079,0.313199022,0.523902756
143,1128,40941,0.454596063,0.261122599,0.342306286,0.32779667,0.459809986,0.477080205,0.338012761,0.433277157,0.488126899,0.701166919,0.419890996,0.418291336,0.389853941,0.349007857,0.370017648,0.547811168,0.45426935,0.414994419,0.429630718,0.416058416,0.467638888,0.472099195,0.38240008,0.40966912,0.29413219,0.499101277,0.401751143,0.331145727,0.423552451,0.29231092,0.388028229,0.468921099,0.482331842,0.409449322,0.43727715,0.334830067,0.268054929,0.396701996,0.461764607,0.409493243,0.463583004,0.415460919,0.691668712,0.249954403,0.354091907,0.242095731,0.392303119,0.574646844,0.526743847,0.521643698,0.576403945,0.570979015,0.834999277,0.399312397,0.436368539,0.303856291,0.548027335,0.466545049,0.473253715,0.358713727,0.428936385,0.484719573,0.211019226,0.38007424,0.335720425,0.410442456,0.386421111,0.490284918,0.556810723,0.375864053,0.643982084,0.497790407,0.535672882,0.447782354,0.45548569,0.461282495,0.384118675,0.568299273
144,1136,40949,0.525446521,0.289104797,0.39510947,0.365055607,0.537022821,0.534441553,0.393943438,0.497151024,0.529260683,0.735627345,0.477432965,0.458320532,0.446488499,0.402193161,0.415928944,0.609092847,0.504023794,0.470199641,0.483588715,0.472319556,0.534945716,0.532088099,0.454410164,0.464341831,0.364129233,0.558157913,0.457415472,0.392014783,0.496115795,0.348373616,0.445283592,0.532088145,0.527843009,0.471907674,0.481323023,0.377787568,0.303967195,0.439449245,0.50364038,0.472077565,0.518262026,0.470763458,0.742266952,0.297969548,0.403764946,0.272777506,0.450454072,0.593019006,0.584718762,0.594139861,0.620876772,0.632448142,0.823549279,0.457066163,0.503981953,0.372638167,0.587001941,0.520101641,0.531078266,0.408492421,0.473100164,0.54473222,0.237597362,0.446998543,0.378470878,0.475415547,0.457196195,0.554365409,0.609487009,0.429815485,0.642863105,0.552698146,0.582045173,0.513650006,0.501023075,0.498173514,0.453276676,0.609926647
145,1144,40957,0.589382416,0.310007928,0.455829976,0.400088236,0.606614545,0.594363059,0.449399478,0.552476912,0.571434243,0.761816098,0.529081219,0.500470699,0.501785499,0.456387444,0.460555525,0.660178548,0.549133775,0.519295434,0.529625041,0.519729992,0.596393352,0.58746317,0.512521816,0.516591971,0.427490641,0.618828205,0.508929145,0.451204749,0.561044121,0.405316094,0.496924426,0.590318847,0.572250572,0.526259979,0.522391385,0.420569889,0.345514255,0.474715376,0.537477655,0.528679253,0.562555931,0.52369007,0.784857024,0.346398236,0.451433545,0.302823327,0.506287543,0.607512248,0.639477115,0.665195895,0.659954203,0.685365629,0.820199764,0.510687505,0.569684721,0.438602475,0.632112486,0.573707181,0.585665329,0.454330165,0.51019521,0.597107746,0.265173536,0.507466628,0.419144877,0.533747017,0.520353691,0.610800859,0.655416261,0.474958808,0.643710786,0.601137265,0.615748006,0.574102915,0.542427787,0.533836618,0.518819476,0.646061335
146,1152,40965,0.646655882,0.330180581,0.524002889,0.432934493,0.663996407,0.655341262,0.502218184,0.598986769,0.614781267,0.77688953,0.571137331,0.543559127,0.553352363,0.509567428,0.50450418,0.698408532,0.587865191,0.557223016,0.567899834,0.557156829,0.649615516,0.637614466,0.559751289,0.563387235,0.479039719,0.678043383,0.557486911,0.504626349,0.614140192,0.460940556,0.539458355,0.642960251,0.615794436,0.569809922,0.561027485,0.465296229,0.394349675,0.502491349,0.558846215,0.5779678,0.599421816,0.572325944,0.817376664,0.393524759,0.496161853,0.336444359,0.558410674,0.618804673,0.689664487,0.730039469,0.689806853,0.728386588,0.830849083,0.556410164,0.631922461,0.497019428,0.681350631,0.627040525,0.636193821,0.496258858,0.536548777,0.639308847,0.297301736,0.555480119,0.460505115,0.583249969,0.569266738,0.656075893,0.693403424,0.507138026,0.647327887,0.641899497,0.64121438,0.626420827,0.580778097,0.564716287,0.579594811,0.674722206
147,1160,40973,0.697519055,0.355971345,0.596941592,0.463461238,0.708507464,0.71490479,0.550314384,0.636412544,0.658495311,0.779811169,0.60722131,0.586400727,0.59894395,0.559562603,0.547919796,0.724316808,0.619012974,0.580650709,0.599078693,0.584459166,0.692842349,0.681932049,0.601904251,0.605003689,0.519077792,0.732413717,0.604025401,0.548739338,0.652222629,0.513173245,0.57215559,0.689330849,0.658714503,0.605559984,0.598609423,0.513913274,0.451822457,0.523885813,0.566776306,0.619444466,0.631816777,0.614986036,0.838857139,0.439214017,0.537177301,0.376716971,0.605304666,0.62747463,0.734188262,0.783898255,0.70904106,0.760588483,0.851839507,0.595834484,0.689536131,0.54395098,0.732251957,0.680009943,0.682136118,0.535499481,0.550246048,0.672178011,0.336264434,0.590110173,0.504887952,0.623630941,0.59899706,0.691429417,0.722550218,0.524234644,0.654230597,0.673915677,0.665191674,0.669403651,0.617152279,0.587973836,0.634450419,0.696897778
148,1168,40981,0.741206232,0.39199015,0.671404043,0.49084303,0.740468721,0.770340294,0.591622288,0.664435349,0.701534902,0.776773229,0.642782774,0.627810409,0.636315119,0.603613519,0.589099646,0.739235824,0.643488169,0.586678609,0.625849058,0.605464094,0.72668968,0.719746332,0.644786369,0.642544494,0.549275686,0.778549478,0.648448772,0.582199571,0.6761735,0.560436563,0.594976991,0.728634925,0.700790266,0.637937345,0.636515295,0.568324581,0.519281602,0.54000742,0.561163286,0.652610514,0.661806601,0.650904343,0.848603101,0.483726065,0.574360466,0.422178349,0.644946958,0.63370145,0.771955823,0.822838725,0.716872097,0.781154362,0.877124287,0.631902456,0.741366692,0.57862606,0.782352043,0.731998221,0.722964594,0.573570284,0.549811683,0.697402668,0.379258036,0.611695334,0.552924423,0.655069831,0.61136073,0.719288909,0.743145462,0.524639538,0.664935105,0.696673047,0.694427268,0.702231336,0.651767353,0.603637915,0.681902404,0.71431898
