"","Day","Day2","ID.1","ID.2","ID.3","ID.4","ID.5","ID.6","ID.7","ID.8","ID.9","ID.10","ID.11","ID.12","ID.13","ID.14","ID.15","ID.16","ID.17","ID.18","ID.19","ID.20","ID.21","ID.22","ID.23","ID.24","ID.25","ID.26","ID.27","ID.28","ID.29","ID.30","ID.31","ID.32","ID.33","ID.34","ID.35","ID.36","ID.37","ID.38","ID.39","ID.40","ID.41","ID.42","ID.43","ID.44","ID.45","ID.46","ID.47","ID.48","ID.49","ID.50","ID.51","ID.52","ID.53","ID.54","ID.55","ID.56","ID.57","ID.58","ID.59","ID.60","ID.61","ID.62","ID.63","ID.64","ID.65","ID.66","ID.67","ID.68","ID.69","ID.70","ID.71","ID.72","ID.73","ID.74","ID.75","ID.76","ID.77","V80"
"11",81,NA,0.00633636104587761,0.130467954651682,0.314158588286499,0.0160895752188597,0.0250138655744526,0.177241841991355,0.0768849693835583,0.0530792696738143,0.306722688958498,0.0286636663538592,0.0241637249579662,0.261721575850285,0.247114502844861,0.0128283131403751,0.0185299394013759,0.0752109435961946,0.0172109030638014,0.105024958147139,0.00665905610250748,0.004335419,0.00957688883789845,0.036533214454,0.0947735830913661,0.0089216248833082,0.0224667589949799,0.130059117672597,0.067570672555383,0.016052933926629,0.0532758596312225,0.0334323521064373,0.121585701224566,0.132294589762411,0.235013006088571,0.002725764,0.0134774426102941,0.041714504,0.149782573411456,0.0615864680020373,0.329581779611413,0.280260780856801,0.0103340177176744,0.0139562867125288,0.0944487116937663,0.0383386575333744,0.046692607191129,0.167013035541283,0.0102534053615667,0.448132779532687,0.0685378589769045,0.082625255921851,0.197998631592768,0.0473570553163575,0.213095699188901,0.0132799324292797,0.0786528752312049,0.0142864856958627,0.354118329502118,0.149716572473381,0.288765822340045,0.0466176676225597,0.364329995469629,0.0571409633568495,0.154197975,0.177713702112595,0.0182813816484983,0.0992347267736968,0.109356836746106,0.0264424592893754,0.0809159434491323,0.215470152092304,0.373965597280633,0.0415216315343754,0.00189370994645941,0.0917224329579637,0.0280425664768848,0.211500449282392,0.00800056153716303,0.0417833760176236
"12",89,NA,0.00167951695172069,0.10910478087248,0.125059589182294,0.0163718482561826,0.0587077099277176,0.110728300227112,0.0515208555246481,0.0681608331817572,0.146152578822118,0.0401246633960301,0.0501764995078442,0.165778917977335,0.477374801244442,0.0279383431024067,0.0224265533838948,0.0418523814203409,0.0286228173812917,0.411381031396942,0.0187642698077985,0.005268357,0.105414012600521,0.0192644482618702,0.0256085243410762,0.0151460137779736,0.0194291614599044,0.135516143997891,0.0935417141443627,0.0109896430290572,0.0800687434316307,0.0666216583337887,0.557470210654485,0.156217941873022,0.697235497081326,0.020976535,0.0179407519454933,0.118637581,0.081655660852513,0.777303333620986,0.614011720358464,0.736705679054309,0.0385493678658938,0.0513412781326097,0.224477419241214,0.077574127331125,0.0643882135098066,0.0910636688201454,0.033140471400961,0.639004148768332,0.0937939344553528,0.183826545963741,0.545672254425108,0.116464417905728,0.100736148591162,0.017179594888458,0.0841952900118479,0.0109646747971826,0.295533642032391,0.25775258481993,0.500791139737597,0.0414454877871479,0.635073915335486,0.0801100401049374,0.032669062,0.538141470243732,0.0206402701213594,0.0938401715017824,0.384228436503801,0.0590284376000095,0.0213425081783047,0.459617636053437,0.273454207187952,0.0473740586636228,0.00196654424950403,0.129764329775424,0.0389961531370765,0.544115003971724,0.0112288588069374,0.0695589981330227
"13",97,NA,0.00091610042833621,0.261444557631779,0.364214206359431,0.0200414007642439,0.0214642265651854,0.287683032254638,0.144951946277473,0.154621002554236,0.286455758334404,0.162621061149395,0.137039838738795,0.446044584667985,0.67933549061412,0.0383835309203541,0.120486656588867,0.13482185396667,0.0381430837166375,0.576039933341869,0.140529871129438,0.104269564,0.135759782361133,0.19125972359026,0.0468448608189557,0.0164427619649588,0.0372535539190498,0.226466576366883,0.301769707410969,0.0193325656106679,0.0709969150895046,0.157520929308548,0.589757103937986,0.336107616559807,0.29296473321486,0.006814411,0.0218352072804605,0.652506697,0.540988887121248,0.169814419262273,0.223628129899719,0.842981697874296,0.170917676473781,0.105205947012874,0.215501556304673,0.177512471556718,0.237527572734108,0.356508595617509,0.177969825634372,0.72614107864819,0.17518578024907,0.497157925836814,0.599897366016793,0.179041547269413,0.466485858240767,0.0142811966278221,0.0836304586746406,0.0288430372042142,0.386020881223521,0.321107035555242,0.545886076340761,0.265618619941415,0.655817834848368,0.0373206063689041,0.309376021,0.411197897818475,0.143807919415412,0.233596788891633,0.55204700644119,0.0613401738024105,0.232354956399175,0.640850565328642,0.207531381683921,0.0651799718498079,0.00237927665087151,0.238507419238531,0.311449270984238,0.26894279750207,0.00926380799031803,0.0493087178224418
"14",105,NA,0.00320635099894771,0.0709562562667621,0.0489432699344756,0.0161836658954269,0.00965058303087319,0.099387501933873,0.0909541267279095,0.0887825622409299,0.215768660779703,0.131913182913639,0.0328626652998083,0.149865194133536,0.509875887032776,0.013386066408459,0.0175207449251491,0.103103187168974,0.0256768077174387,0.134376039599463,0.0375761032973821,0.010756229,0.0307779802349263,0.0333564130212624,0.228143657940685,0.00736552765964184,0.0337001379913522,0.202705775208456,0.0786026196776949,0.0170886074073255,0.0518108442692112,0.0871995681408714,0.249312557179229,0.158192199513325,0.170346621529458,0.002725764,0.0416137921259494,0.044010716,0.0344660975138892,0.0701264576617034,0.468433670688494,0.31160160164743,0.0531021404325335,0.0549904884096674,0.23858812083074,0.0723053641554022,0.0631985931359886,0.0617797091915321,0.038450270105875,0.346473028269326,0.114028921112954,0.291297978508069,0.511033185309046,0.126336898994221,0.0740023249356624,0.00943296713759695,0.0808415991747096,0.0133952681132017,0.256670533111385,0.233744581163096,0.346518986808054,0.0568939701546859,0.436456843114758,0.0290013591351297,0.144397256,0.185268997909797,0.0385004212551138,0.0829883333722187,0.230570879245303,0.0220723281547167,0.0872544534381601,0.359637143774248,0.551092514921551,0.0472401789242695,0.00458860425258159,0.186936282069598,0.0844743318180594,0.185624438296022,0.00842164435539602,0.0255223909612673
"15",113,NA,0.00503855185562013,0.065869785985915,0.018750993033498,0.0156191198207812,0.0459789246397318,0.129629630029814,0.0830278406461579,0.0965052182864489,0.294694347951841,0.137531975535909,0.0268322404977276,0.147695140831394,0.5237359345857,0.0114592838490849,0.0120823057420854,0.343915566306679,0.0272583497369159,0.192545756809034,0.0168854646931624,0.004225661,0.015081893359531,0.156762920959323,0.291319922659996,0.0122412985599859,0.0831613938691259,0.0898135518005318,0.044357618766632,0.0261795167266057,0.0875487747313371,0.0471509586444925,0.38359303349772,0.0525113706553793,0.166233138163118,0.00082958,0.0128648313077138,0.019900498,0.0286680625309306,0.127278699092019,0.429208843551542,0.142094101090877,0.0165266872784951,0.0340463526364533,0.467917356991358,0.0663639925316075,0.0452551489888065,0.0712261478782821,0.00358869167647509,0.314315351784841,0.135268126341232,0.286434222028187,0.866660964778711,0.22742698538277,0.142967841588764,0.0129637434189308,0.124298372223206,0.0172572106368595,0.100638050351853,0.120706902023988,0.27452531632279,0.0418538175627108,0.508464472920911,0.0920420278175204,0.1463574,0.177859697339474,0.0119629319596892,0.0960983565405734,0.445184199031252,0.0526632460973275,0.356255710433915,0.270483807682441,0.5158530914696,0.0800214211188749,0.0020393795562875,0.12620017524237,0.0282505461104648,0.297035040592957,0.00743911944747235,0.0723469439329661
"16",121,NA,0.00389342657031438,0.0643438450016863,0.089146670859892,0.0124200227107984,0.0161120357992069,0.0753660639947535,0.0976914685952087,0.00609977906500094,0.135112869106453,0.159739056279777,0.0589594883347901,0.153021635198858,0.688173082001139,0.00420849837890104,0.0446288408830871,0.163681214884647,0.0156293610443242,0.555207986717801,0.105213089433602,0.039293162,0.0478161967957545,0.0307905346298233,0.270597960871866,0.0072099172364401,0.0158757455322068,0.0466120972571071,0.144334635738894,0.0113924042683282,0.0204116132649311,0.0527950315163348,0.440536205253375,0.262305234980301,0.152198898765477,0.003436833,0.0392946218459083,0.049368542,0.0488001282762944,0.125143701418973,0.780633990384659,0.257481737172065,0.0784920852313254,0.026806164300129,0.329721424705159,0.0907460347702918,0.160549208764306,0.0969204603454524,0.123260582768928,0.657676347915527,0.036402891934872,0.376794608569607,0.884365378494176,0.138831757070176,0.128115717691127,0.0105396286738182,0.0271825467852266,0.00569839045002999,0.310614849481686,0.319773257509082,0.300632911128685,0.0498843068314186,0.787911302091581,0.114944815031444,0.131983012,0.445141981094619,0.0774641956748285,0.148852089154586,0.56741276182112,0.0176071946715054,0.188242347522278,0.694108466663824,0.421664341863568,0.0585433959679174,0.00398164537019703,0.16144166449721,0.158930986332722,0.354537287004916,0.00870236590062735,0.0662844703329422
"17",129,NA,0.0187800592811213,0.353509664013662,0.204671857673145,0.141512985152702,0.568247365956048,0.442721791178759,0.181115624647307,0.50337166670035,0.659663865732763,0.130796125930915,0.0785636234161674,0.583941606010441,0.338484570371251,0.139286076498301,0.0601592288382867,0.335856250027601,0.50317859064511,0.40918469275029,0.345914193233315,0.201130502,0.275159235561693,0.324970471813677,0.3219436027264,0.265937029841641,0.262666208532924,0.523078672615691,0.178809468966642,0.184407364058347,0.403400526533468,0.130866864510273,0.353987167420783,0.434472079927482,0.220131873564216,0.288397725,0.112939219830225,0.100267891,0.249476565992809,0.247823944778676,0.243873200944805,0.57615269826788,0.394008593046116,0.438662214916614,0.748716290336754,0.255142648591569,0.183548538998963,0.269506895242469,0.281346125562724,0.585062240998011,0.328178348837481,0.772751245435318,0.327317824335726,0.255399012953799,0.819062379376087,0.0683494933759876,0.437497793800277,0.178810629447222,0.5,0.294431476980145,0.405854430751257,0.242343813695129,0.804005723060563,0.123098339433222,0.707611892,0.299255420301585,0.118660488609746,0.224375862961387,0.232409697416279,0.274463233315712,0.353314870042384,0.651872804909755,0.646861924941644,0.102168840960173,0.114957877621879,0.209521385512473,0.0982009775774917,0.311171008921881,0.0331953124656923,0.198730262122245
"18",137,NA,0.17314298795875,0.698372329450114,0.601144128284285,0.196838539765217,0.282695507347684,0.480476601181616,0.538194788689961,0.255435239272749,0.382929642403532,0.256599010668583,0.441481761941912,0.302229236746451,0.795914425163405,0.292008924156511,0.287031846319014,0.428755641254254,0.163550097415324,0.373510815116363,0.229761224912361,0.126989354,0.311760692142228,0.446951492992455,0.396932121286019,0.246485814045215,0.272810637923395,0.429286039329695,0.42139737981248,0.336248561273627,0.203538575923985,0.371374561045589,0.39177360209584,0.448949965955536,0.420240760142384,0.205795212,0.259090709813885,0.650593188,0.751006603086044,0.436524880647103,0.695724559806359,0.53326525761207,0.322521964667128,0.184750960663864,0.754619334050906,0.21938232144191,0.122828323145517,0.685811448858258,0.231507250544134,0.427385892293065,0.33134163491559,0.833753296450806,0.679182347432015,0.417575072493466,0.282448663535183,0.287942663976417,0.20979983696299,0.321324403459022,0.689095127531024,0.59719906645528,0.810126582027319,0.552470396246947,0.87124463507194,0.382851082541236,0.624632473,0.696036207309734,0.173799495116371,0.600112909453131,0.511466193661261,0.23636709066578,0.313913316482437,0.479516191698997,0.433193863782983,0.466664117177357,0.267547160783353,0.566482397709053,0.301951540753421,0.561665169260671,0.231525019621836,0.309633677928839
"19",145,NA,0.35338575448722,0.608596134044446,0.616716986853226,0.24529544677493,0.304963948664001,0.689874629462074,0.524422867148802,0.336355242089717,0.771832262124831,0.584980060351417,0.158619095637376,0.770303149613095,0.693630173879764,0.673461109039754,0.377635120386002,0.501695960636663,0.443235029781402,0.933910149523595,0.396308980532685,0.616946548,0.368516834127929,0.283997882113502,0.861614769425353,0.587219254242286,0.502464466321796,0.810936789596478,0.359457595447119,0.567088607658534,0.373114144717449,0.423116392082959,0.780224564821188,0.709377721640901,0.713265984998394,0.424389666,0.455213757601407,0.526980482,0.833628604108504,0.444079488115578,0.996670218336763,0.361087110341856,0.162518869120474,0.344151558454907,0.723810293954771,0.368365001664341,0.486653944614193,0.48658605692467,0.33708070876425,0.875518671825752,0.677395059390731,0.786404922051687,0.940899760442714,0.439171123302644,0.778767919513121,0.406302698137113,0.36622303820983,0.578481148995407,0.781322505746823,0.595865288409119,0.874208860427751,0.548182932097003,0.742846923660812,0.364058202295283,0.430251552,0.390794948673841,0.386310025741183,0.377807050785249,0.757931224127085,0.336246754089773,0.678134993580084,0.761607491617993,0.744211994206203,0.444038557413011,0.508849450126507,0.494290078307866,0.755624111566758,0.731296795267055,0.343603060277461,0.35014854547433
"20",153,NA,0.139018245252425,0.862410986755081,0.655966947541738,0.684042152836718,0.232778702198438,0.593406067507628,0.379272762667517,0.654551050362874,0.661064425781877,0.742719585705023,0.538472852700009,0.391859012488757,0.552470179328323,0.26346212303457,0.441999327043956,0.825035741310824,0.217136477994983,0.288053244604107,0.694682267653419,0.741795632,0.505436761131262,0.53492444936659,0.815376136419371,0.205508584151755,0.337230628189446,0.877103229001238,0.613766950365326,0.560759493282944,0.330699122154873,0.398055631164152,0.294019248075964,0.767869930824058,0.148448370321345,0.40969424,0.567015271446658,0.818599311,0.642615558030253,0.0834291342793154,0.318926478289055,0.209410100580009,0.574137865166153,0.706820916970849,0.859701613102026,0.29101507714924,0.53778284482529,0.502456073477952,0.742493043003322,0.300829874447552,0.760945972691882,0.69446234962871,0.75829627106162,0.615333196124817,0.401394807856938,0.264860876229904,0.45493698595245,0.431430268932345,0.779002319646645,0.832944315274646,0.90348101286125,0.815026541365107,0.442775394228133,0.0705313047664233,0.768049657,0.180962113724419,0.651221566534872,0.539079162682981,0.34544416935127,0.219456583231665,0.972204774030519,0.560476004222979,0.707391910340191,0.138048425809643,0.281094466617008,0.811972650257107,0.844327359919119,0.155974842205826,0.22296301499421,0.144943128121041
